,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
153,A-n37-k5,669,"2-opt, shift-1, swap-2-2",713.53,779.68,28.65,2.51,"2-opt, reinsertion, double-bridge",711.98,787.54,68.76,2.43,0.93
154,A-n37-k6,949,"2-opt, shift-1, swap-2-2",1020.38,1103.09,44.68,2.66,"2-opt, reinsertion, double-bridge",987.36,1081.59,40.04,2.68,0.17
155,A-n38-k5,730,"2-opt, shift-1, swap-2-2",792.01,890.65,90.14,2.63,"2-opt, reinsertion, double-bridge",793.33,919.04,84.98,2.50,0.26
156,A-n39-k5,822,"2-opt, shift-1, swap-2-2",887.79,989.95,59.89,2.50,"2-opt, reinsertion, double-bridge",898.30,983.05,50.24,2.52,0.67
157,A-n39-k6,831,"2-opt, shift-1, swap-2-2",867.61,954.89,37.58,2.56,"2-opt, reinsertion, double-bridge",873.57,971.96,55.84,2.59,0.20
158,A-n44-k6,937,"2-opt, shift-1, swap-2-2",1052.62,1165.93,68.59,2.69,"2-opt, reinsertion, double-bridge",1025.25,1137.99,65.23,2.70,0.10
159,A-n45-k6,944,"2-opt, shift-1, swap-2-2",1035.13,1104.69,39.66,2.91,"2-opt, reinsertion, double-bridge",1022.46,1099.89,45.61,2.84,0.88
160,A-n45-k7,1146,"2-opt, shift-1, swap-2-2",1223.09,1298.41,39.88,2.83,"2-opt, reinsertion, double-bridge",1249.10,1328.81,53.62,2.80,0.02
161,A-n46-k7,914,"2-opt, shift-1, swap-2-2",966.08,1061.18,49.34,2.87,"2-opt, reinsertion, double-bridge",1024.03,1101.34,55.65,2.84,0.02
162,A-n48-k7,1073,"2-opt, shift-1, swap-2-2",1178.59,1241.85,39.35,2.90,"2-opt, reinsertion, double-bridge",1187.80,1259.31,43.79,2.87,0.17
163,A-n53-k7,1010,"2-opt, shift-1, swap-2-2",1111.94,1241.96,80.35,3.08,"2-opt, reinsertion, double-bridge",1126.74,1232.67,63.10,3.06,0.63
164,A-n54-k7,1167,"2-opt, shift-1, swap-2-2",1279.81,1422.96,67.27,3.03,"2-opt, reinsertion, double-bridge",1294.63,1409.71,92.72,3.06,0.45
165,A-n55-k9,1073,"2-opt, shift-1, swap-2-2",1169.24,1280.67,69.56,3.42,"2-opt, reinsertion, double-bridge",1191.83,1336.64,80.48,3.38,0.01
166,A-n60-k9,1408,"2-opt, shift-1, swap-2-2",1489.29,1572.98,43.90,3.47,"2-opt, reinsertion, double-bridge",1530.13,1631.64,66.88,3.40,0.00
167,A-n61-k9,1035,"2-opt, shift-1, swap-2-2",1160.32,1237.57,43.19,3.59,"2-opt, reinsertion, double-bridge",1190.58,1283.79,74.59,3.57,0.01
168,A-n62-k8,1290,"2-opt, shift-1, swap-2-2",1471.03,1555.96,50.39,3.31,"2-opt, reinsertion, double-bridge",1375.25,1539.96,76.57,3.21,0.50
169,A-n63-k10,1315,"2-opt, shift-1, swap-2-2",1427.28,1547.86,59.53,3.71,"2-opt, reinsertion, double-bridge",1482.40,1588.73,67.94,3.69,0.02
170,A-n63-k9,1634,"2-opt, shift-1, swap-2-2",1836.87,1950.49,88.92,3.55,"2-opt, reinsertion, double-bridge",1768.45,1904.61,84.30,3.67,0.05
171,A-n64-k9,1402,"2-opt, shift-1, swap-2-2",1614.68,1688.14,52.39,3.51,"2-opt, reinsertion, double-bridge",1514.95,1665.97,64.61,3.57,0.28
172,A-n65-k9,1177,"2-opt, shift-1, swap-2-2",1348.86,1439.08,55.80,3.69,"2-opt, reinsertion, double-bridge",1337.83,1443.19,63.38,3.60,0.78
173,A-n69-k9,1168,"2-opt, shift-1, swap-2-2",1359.18,1427.01,45.64,3.65,"2-opt, reinsertion, double-bridge",1298.69,1458.13,90.60,3.58,0.08
174,A-n80-k10,1764,"2-opt, shift-1, swap-2-2",2039.15,2171.02,62.37,3.91,"2-opt, reinsertion, double-bridge",2003.46,2147.12,62.01,3.90,0.13
175,B-n31-k5,672,"2-opt, shift-1, swap-2-2",690.42,711.47,24.85,2.42,"2-opt, reinsertion, double-bridge",680.44,707.22,23.02,2.37,0.35
176,B-n34-k5,788,"2-opt, shift-1, swap-2-2",802.32,848.08,28.19,2.38,"2-opt, reinsertion, double-bridge",826.92,921.26,52.27,2.39,0.00
177,B-n35-k5,955,"2-opt, shift-1, swap-2-2",986.52,1033.46,33.92,2.42,"2-opt, reinsertion, double-bridge",982.81,1063.30,54.36,2.39,0.03
178,B-n38-k6,805,"2-opt, shift-1, swap-2-2",836.21,866.58,21.92,2.65,"2-opt, reinsertion, double-bridge",832.18,890.69,58.00,2.58,0.07
179,B-n39-k5,549,"2-opt, shift-1, swap-2-2",578.50,627.95,40.63,2.51,"2-opt, reinsertion, double-bridge",589.47,653.76,48.06,2.47,0.04
180,B-n41-k6,829,"2-opt, shift-1, swap-2-2",889.24,1013.94,103.01,2.68,"2-opt, reinsertion, double-bridge",878.95,989.21,68.90,2.69,0.40
181,B-n43-k6,742,"2-opt, shift-1, swap-2-2",785.44,830.07,35.96,2.73,"2-opt, reinsertion, double-bridge",770.67,821.94,27.72,2.67,0.53
182,B-n44-k7,909,"2-opt, shift-1, swap-2-2",965.81,1045.74,41.10,2.85,"2-opt, reinsertion, double-bridge",977.53,1081.36,60.81,2.85,0.02
183,B-n45-k5,751,"2-opt, shift-1, swap-2-2",783.44,864.65,79.34,2.72,"2-opt, reinsertion, double-bridge",771.41,898.09,79.34,2.66,0.09
184,B-n45-k6,678,"2-opt, shift-1, swap-2-2",744.44,774.09,32.11,2.89,"2-opt, reinsertion, double-bridge",736.10,813.15,49.99,2.85,0.00
185,B-n50-k7,741,"2-opt, shift-1, swap-2-2",788.15,835.62,41.02,2.95,"2-opt, reinsertion, double-bridge",771.54,894.06,59.85,2.95,0.00
186,B-n50-k8,1313,"2-opt, shift-1, swap-2-2",1374.88,1444.63,37.06,3.08,"2-opt, reinsertion, double-bridge",1379.65,1472.98,47.81,3.08,0.02
187,B-n51-k7,1032,"2-opt, shift-1, swap-2-2",1056.45,1173.06,149.82,3.10,"2-opt, reinsertion, double-bridge",1036.58,1225.22,84.18,3.11,0.01
188,B-n52-k7,747,"2-opt, shift-1, swap-2-2",790.65,844.67,35.58,3.02,"2-opt, reinsertion, double-bridge",779.33,888.43,64.74,3.00,0.00
189,B-n56-k7,707,"2-opt, shift-1, swap-2-2",777.29,825.66,43.29,3.05,"2-opt, reinsertion, double-bridge",758.23,836.10,83.19,3.02,0.99
190,B-n57-k7,1153,"2-opt, shift-1, swap-2-2",1175.34,1281.67,63.91,3.20,"2-opt, reinsertion, double-bridge",1204.40,1392.05,87.96,3.19,0.00
191,B-n57-k9,1598,"2-opt, shift-1, swap-2-2",1694.00,1758.95,45.12,3.34,"2-opt, reinsertion, double-bridge",1708.92,1814.16,54.11,3.32,0.00
192,B-n63-k10,1537,"2-opt, shift-1, swap-2-2",1651.33,1737.30,46.41,3.61,"2-opt, reinsertion, double-bridge",1661.47,1836.84,99.51,3.63,0.00
193,B-n64-k9,861,"2-opt, shift-1, swap-2-2",956.15,1015.18,43.58,3.57,"2-opt, reinsertion, double-bridge",945.13,1103.61,96.38,3.62,0.00
194,B-n66-k9,1374,"2-opt, shift-1, swap-2-2",1396.42,1541.16,71.36,3.54,"2-opt, reinsertion, double-bridge",1438.62,1573.23,75.06,3.61,0.21
195,B-n67-k10,1033,"2-opt, shift-1, swap-2-2",1159.30,1231.99,49.89,3.62,"2-opt, reinsertion, double-bridge",1145.55,1276.35,84.28,3.69,0.01
196,B-n68-k9,1304,"2-opt, shift-1, swap-2-2",1408.50,1493.22,52.90,3.51,"2-opt, reinsertion, double-bridge",1436.13,1541.14,63.71,3.56,0.00
197,B-n78-k10,1266,"2-opt, shift-1, swap-2-2",1381.32,1493.91,59.83,3.81,"2-opt, reinsertion, double-bridge",1393.63,1543.72,82.40,3.92,0.01
198,P-n101-k4,681,"2-opt, shift-1, swap-2-2",998.22,1065.53,30.17,3.47,"2-opt, reinsertion, double-bridge",928.60,1010.22,38.81,3.48,0.00
199,P-n16-k8,435,"2-opt, shift-1, swap-2-2",451.34,459.88,7.21,2.23,"2-opt, reinsertion, double-bridge",451.34,460.35,7.63,2.30,0.99
200,P-n19-k2,212,"2-opt, shift-1, swap-2-2",220.64,304.85,32.28,1.43,"2-opt, reinsertion, double-bridge",220.26,245.16,16.45,1.50,0.00
201, P-n20-k2,220,"2-opt, shift-1, swap-2-2",255.21,319.65,24.68,1.44,"2-opt, reinsertion, double-bridge",219.13,240.94,18.61,1.50,0.00
202,P-n21-k2,211,"2-opt, shift-1, swap-2-2",232.56,268.78,18.32,1.51,"2-opt, reinsertion, double-bridge",212.71,230.33,14.23,1.54,0.00
203,P-n22-k2,216,"2-opt, shift-1, swap-2-2",280.08,326.28,25.32,1.48,"2-opt, reinsertion, double-bridge",217.85,241.70,19.15,1.54,0.00
204,P-n22-k8,603,"2-opt, shift-1, swap-2-2",594.88,617.90,19.57,2.54,"2-opt, reinsertion, double-bridge",595.96,653.01,36.99,2.66,0.00
205,P-n23-k8,554,"2-opt, shift-1, swap-2-2",537.94,561.73,14.21,2.62,"2-opt, reinsertion, double-bridge",543.14,582.74,23.91,2.80,0.00
206,P-n40-k5.vrp,458,"2-opt, shift-1, swap-2-2",476.65,533.64,24.52,2.46,"2-opt, reinsertion, double-bridge",498.49,538.55,22.36,2.49,0.34
207,P-n45-k5,510,"2-opt, shift-1, swap-2-2",567.62,614.93,26.02,2.50,"2-opt, reinsertion, double-bridge",547.85,597.12,28.08,2.53,0.07
208,P-n50-k10,696,"2-opt, shift-1, swap-2-2",748.60,800.21,36.67,3.43,"2-opt, reinsertion, double-bridge",758.98,794.82,32.85,3.53,0.45
209, P-n50-k7,554,"2-opt, shift-1, swap-2-2",594.16,641.53,23.31,2.88,"2-opt, reinsertion, double-bridge",601.43,660.55,32.33,2.90,0.03
210,P-n50-k8,649,"2-opt, shift-1, swap-2-2",672.14,712.62,20.69,3.26,"2-opt, reinsertion, double-bridge",672.84,725.12,30.84,3.20,0.18
211,P-n51-k10,745,"2-opt, shift-1, swap-2-2",801.38,847.23,30.96,3.57,"2-opt, reinsertion, double-bridge",810.44,867.57,38.98,3.54,0.04
212,P-n55-k10,669,"2-opt, shift-1, swap-2-2",753.45,788.24,17.69,3.49,"2-opt, reinsertion, double-bridge",767.76,811.24,31.23,3.44,0.00
213,P-n55-k15,856,"2-opt, shift-1, swap-2-2",996.08,1064.51,31.73,4.52,"2-opt, reinsertion, double-bridge",1027.16,1070.41,19.44,4.69,0.54
214,P-n55-k7,524,"2-opt, shift-1, swap-2-2",605.34,656.42,25.94,3.07,"2-opt, reinsertion, double-bridge",607.45,662.98,42.61,3.01,0.77
215,P-n55-k8,576,"2-opt, shift-1, swap-2-2",631.71,691.65,35.64,3.04,"2-opt, reinsertion, double-bridge",619.20,693.40,41.75,2.98,0.98
216,P-n60-k10,706,"2-opt, shift-1, swap-2-2",809.83,890.47,39.55,3.65,"2-opt, reinsertion, double-bridge",822.77,901.73,53.83,3.62,0.53
217,P-n60-k15,905,"2-opt, shift-1, swap-2-2",1067.39,1102.10,29.58,4.52,"2-opt, reinsertion, double-bridge",1051.00,1117.42,34.76,4.58,0.07
218,P-n65-k10,792,"2-opt, shift-1, swap-2-2",894.47,945.15,33.98,3.67,"2-opt, reinsertion, double-bridge",882.30,966.69,47.52,3.66,0.07
219,P-n70-k10,834,"2-opt, shift-1, swap-2-2",934.99,984.20,28.96,3.91,"2-opt, reinsertion, double-bridge",932.76,993.74,51.80,3.83,0.64
220,P-n76-k4,589,"2-opt, shift-1, swap-2-2",792.95,964.21,87.46,3.02,"2-opt, reinsertion, double-bridge",725.59,837.31,51.60,2.93,0.00
221,P-n76-k5,631,"2-opt, shift-1, swap-2-2",801.64,932.92,106.58,3.21,"2-opt, reinsertion, double-bridge",728.94,857.13,56.68,3.07,0.00
222,A-n32-k5,784,"2-opt, shift-1, swap-2-2",850.88,899.56,32.06,2.36,"2-opt, exchange, double-bridge",853.74,931.33,50.44,2.32,0.01
223,A-n33-k5,661,"2-opt, shift-1, swap-2-2",680.41,744.42,33.26,2.38,"2-opt, exchange, double-bridge",703.25,768.23,34.65,2.32,0.01
224,A-n33-k6,742,"2-opt, shift-1, swap-2-2",774.77,833.36,38.57,2.52,"2-opt, exchange, double-bridge",756.24,840.94,47.97,2.52,0.61
225,A-n34-k5,778,"2-opt, shift-1, swap-2-2",806.18,870.42,37.59,2.40,"2-opt, exchange, double-bridge",806.21,903.01,53.97,2.33,0.02
226,A-n36-k5,799,"2-opt, shift-1, swap-2-2",873.98,920.48,29.17,2.48,"2-opt, exchange, double-bridge",863.04,925.80,37.23,2.37,0.42
227,A-n37-k5,669,"2-opt, shift-1, swap-2-2",713.53,779.68,28.65,2.51,"2-opt, exchange, double-bridge",701.59,783.27,46.50,2.42,0.89
228,A-n37-k6,949,"2-opt, shift-1, swap-2-2",1020.38,1103.09,44.68,2.66,"2-opt, exchange, double-bridge",1005.26,1087.27,58.93,2.68,0.29
229,A-n38-k5,730,"2-opt, shift-1, swap-2-2",792.01,890.65,90.14,2.63,"2-opt, exchange, double-bridge",765.52,904.10,81.83,2.47,0.33
230,A-n39-k5,822,"2-opt, shift-1, swap-2-2",887.79,989.95,59.89,2.50,"2-opt, exchange, double-bridge",896.12,994.62,55.10,2.48,0.67
231,A-n39-k6,831,"2-opt, shift-1, swap-2-2",867.61,954.89,37.58,2.56,"2-opt, exchange, double-bridge",899.56,987.13,48.01,2.59,0.01
232,A-n44-k6,937,"2-opt, shift-1, swap-2-2",1052.62,1165.93,68.59,2.69,"2-opt, exchange, double-bridge",1047.14,1171.97,75.72,2.65,0.72
233,A-n45-k6,944,"2-opt, shift-1, swap-2-2",1035.13,1104.69,39.66,2.91,"2-opt, exchange, double-bridge",1007.24,1145.18,102.65,2.81,0.08
234,A-n45-k7,1146,"2-opt, shift-1, swap-2-2",1223.09,1298.41,39.88,2.83,"2-opt, exchange, double-bridge",1261.52,1314.45,33.36,2.77,0.22
235,A-n46-k7,914,"2-opt, shift-1, swap-2-2",966.08,1061.18,49.34,2.87,"2-opt, exchange, double-bridge",999.10,1095.45,60.28,2.82,0.01
236,A-n48-k7,1073,"2-opt, shift-1, swap-2-2",1178.59,1241.85,39.35,2.90,"2-opt, exchange, double-bridge",1182.96,1277.75,56.18,2.84,0.01
237,A-n53-k7,1010,"2-opt, shift-1, swap-2-2",1111.94,1241.96,80.35,3.08,"2-opt, exchange, double-bridge",1125.33,1283.33,91.89,3.01,0.05
238,A-n54-k7,1167,"2-opt, shift-1, swap-2-2",1279.81,1422.96,67.27,3.03,"2-opt, exchange, double-bridge",1327.85,1420.76,58.85,3.05,0.77
239,A-n55-k9,1073,"2-opt, shift-1, swap-2-2",1169.24,1280.67,69.56,3.42,"2-opt, exchange, double-bridge",1198.05,1338.17,78.23,3.36,0.03
240,A-n60-k9,1408,"2-opt, shift-1, swap-2-2",1489.29,1572.98,43.90,3.47,"2-opt, exchange, double-bridge",1515.43,1654.27,73.03,3.40,0.00
241,A-n61-k9,1035,"2-opt, shift-1, swap-2-2",1160.32,1237.57,43.19,3.59,"2-opt, exchange, double-bridge",1161.78,1278.92,72.77,3.55,0.01
242,A-n62-k8,1290,"2-opt, shift-1, swap-2-2",1471.03,1555.96,50.39,3.31,"2-opt, exchange, double-bridge",1472.54,1586.90,64.54,3.22,0.08
243,A-n63-k10,1315,"2-opt, shift-1, swap-2-2",1427.28,1547.86,59.53,3.71,"2-opt, exchange, double-bridge",1455.87,1616.11,66.82,3.67,0.00
244,A-n63-k9,1634,"2-opt, shift-1, swap-2-2",1836.87,1950.49,88.92,3.55,"2-opt, exchange, double-bridge",1777.60,1918.00,63.13,3.54,0.23
245,A-n64-k9,1402,"2-opt, shift-1, swap-2-2",1614.68,1688.14,52.39,3.51,"2-opt, exchange, double-bridge",1583.42,1698.01,55.14,3.51,0.75
246,A-n65-k9,1177,"2-opt, shift-1, swap-2-2",1348.86,1439.08,55.80,3.69,"2-opt, exchange, double-bridge",1373.76,1485.20,74.90,3.57,0.01
247,A-n69-k9,1168,"2-opt, shift-1, swap-2-2",1359.18,1427.01,45.64,3.65,"2-opt, exchange, double-bridge",1313.96,1454.05,80.20,3.56,0.09
248,A-n80-k10,1764,"2-opt, shift-1, swap-2-2",2039.15,2171.02,62.37,3.91,"2-opt, exchange, double-bridge",2025.06,2187.49,84.85,3.87,0.50
249,B-n31-k5,672,"2-opt, shift-1, swap-2-2",690.42,711.47,24.85,2.42,"2-opt, exchange, double-bridge",681.97,732.96,40.82,2.33,0.01
250,B-n34-k5,788,"2-opt, shift-1, swap-2-2",802.32,848.08,28.19,2.38,"2-opt, exchange, double-bridge",811.28,903.09,53.94,2.39,0.00
251,B-n35-k5,955,"2-opt, shift-1, swap-2-2",986.52,1033.46,33.92,2.42,"2-opt, exchange, double-bridge",991.29,1078.77,67.35,2.35,0.00
252,B-n38-k6,805,"2-opt, shift-1, swap-2-2",836.21,866.58,21.92,2.65,"2-opt, exchange, double-bridge",834.03,873.06,33.14,2.57,0.73
253,B-n39-k5,549,"2-opt, shift-1, swap-2-2",578.50,627.95,40.63,2.51,"2-opt, exchange, double-bridge",570.02,635.84,58.12,2.43,0.78
254,B-n41-k6,829,"2-opt, shift-1, swap-2-2",889.24,1013.94,103.01,2.68,"2-opt, exchange, double-bridge",876.96,1035.50,83.02,2.60,0.31
255,B-n43-k6,742,"2-opt, shift-1, swap-2-2",785.44,830.07,35.96,2.73,"2-opt, exchange, double-bridge",765.25,838.48,38.07,2.64,0.17
256,B-n44-k7,909,"2-opt, shift-1, swap-2-2",965.81,1045.74,41.10,2.85,"2-opt, exchange, double-bridge",956.25,1069.32,50.49,2.83,0.04
257,B-n45-k5,751,"2-opt, shift-1, swap-2-2",783.44,864.65,79.34,2.72,"2-opt, exchange, double-bridge",809.19,882.11,63.94,2.69,0.07
258,B-n45-k6,678,"2-opt, shift-1, swap-2-2",744.44,774.09,32.11,2.89,"2-opt, exchange, double-bridge",739.73,828.26,61.35,2.84,0.00
259,B-n50-k7,741,"2-opt, shift-1, swap-2-2",788.15,835.62,41.02,2.95,"2-opt, exchange, double-bridge",813.18,901.09,68.75,2.92,0.00
260,B-n50-k8,1313,"2-opt, shift-1, swap-2-2",1374.88,1444.63,37.06,3.08,"2-opt, exchange, double-bridge",1399.44,1496.45,71.72,3.07,0.00
261,B-n51-k7,1032,"2-opt, shift-1, swap-2-2",1056.45,1173.06,149.82,3.10,"2-opt, exchange, double-bridge",1046.86,1266.94,141.37,3.07,0.00
262,B-n52-k7,747,"2-opt, shift-1, swap-2-2",790.65,844.67,35.58,3.02,"2-opt, exchange, double-bridge",768.77,886.92,67.36,2.99,0.01
263,B-n56-k7,707,"2-opt, shift-1, swap-2-2",777.29,825.66,43.29,3.05,"2-opt, exchange, double-bridge",770.98,846.00,56.95,3.01,0.13
264,B-n57-k7,1153,"2-opt, shift-1, swap-2-2",1175.34,1281.67,63.91,3.20,"2-opt, exchange, double-bridge",1164.42,1376.89,111.77,3.19,0.00
265,B-n57-k9,1598,"2-opt, shift-1, swap-2-2",1694.00,1758.95,45.12,3.34,"2-opt, exchange, double-bridge",1747.61,1816.91,52.08,3.29,0.00
266,B-n63-k10,1537,"2-opt, shift-1, swap-2-2",1651.33,1737.30,46.41,3.61,"2-opt, exchange, double-bridge",1626.62,1819.63,90.44,3.62,0.00
267,B-n64-k9,861,"2-opt, shift-1, swap-2-2",956.15,1015.18,43.58,3.57,"2-opt, exchange, double-bridge",985.62,1104.45,77.24,3.59,0.00
268,B-n66-k9,1374,"2-opt, shift-1, swap-2-2",1396.42,1541.16,71.36,3.54,"2-opt, exchange, double-bridge",1474.36,1595.50,67.63,3.57,0.00
269,B-n67-k10,1033,"2-opt, shift-1, swap-2-2",1159.30,1231.99,49.89,3.62,"2-opt, exchange, double-bridge",1156.96,1312.59,96.78,3.62,0.00
270,B-n68-k9,1304,"2-opt, shift-1, swap-2-2",1408.50,1493.22,52.90,3.51,"2-opt, exchange, double-bridge",1467.95,1575.24,66.06,3.50,0.00
271,B-n78-k10,1266,"2-opt, shift-1, swap-2-2",1381.32,1493.91,59.83,3.81,"2-opt, exchange, double-bridge",1436.02,1589.16,73.97,3.84,0.00
272,P-n101-k4,681,"2-opt, shift-1, swap-2-2",998.22,1065.53,30.17,3.47,"2-opt, exchange, double-bridge",986.89,1045.36,42.82,3.41,0.05
273,P-n16-k8,435,"2-opt, shift-1, swap-2-2",451.34,459.88,7.21,2.23,"2-opt, exchange, double-bridge",451.34,460.90,7.97,2.27,0.73
274,P-n19-k2,212,"2-opt, shift-1, swap-2-2",220.64,304.85,32.28,1.43,"2-opt, exchange, double-bridge",221.43,251.57,14.94,1.46,0.00
275, P-n20-k2,220,"2-opt, shift-1, swap-2-2",255.21,319.65,24.68,1.44,"2-opt, exchange, double-bridge",221.69,250.17,21.38,1.47,0.00
276,P-n21-k2,211,"2-opt, shift-1, swap-2-2",232.56,268.78,18.32,1.51,"2-opt, exchange, double-bridge",216.03,248.99,18.59,1.52,0.00
277,P-n22-k2,216,"2-opt, shift-1, swap-2-2",280.08,326.28,25.32,1.48,"2-opt, exchange, double-bridge",219.95,255.78,20.74,1.51,0.00
278,P-n22-k8,603,"2-opt, shift-1, swap-2-2",594.88,617.90,19.57,2.54,"2-opt, exchange, double-bridge",596.12,656.54,30.70,2.65,0.00
279,P-n23-k8,554,"2-opt, shift-1, swap-2-2",537.94,561.73,14.21,2.62,"2-opt, exchange, double-bridge",536.71,572.56,22.96,2.71,0.06
280,P-n40-k5.vrp,458,"2-opt, shift-1, swap-2-2",476.65,533.64,24.52,2.46,"2-opt, exchange, double-bridge",490.18,552.09,26.30,2.42,0.01
281,P-n45-k5,510,"2-opt, shift-1, swap-2-2",567.62,614.93,26.02,2.50,"2-opt, exchange, double-bridge",563.42,638.04,36.03,2.48,0.01
282,P-n50-k10,696,"2-opt, shift-1, swap-2-2",748.60,800.21,36.67,3.43,"2-opt, exchange, double-bridge",752.68,797.63,47.34,3.48,0.42
283, P-n50-k7,554,"2-opt, shift-1, swap-2-2",594.16,641.53,23.31,2.88,"2-opt, exchange, double-bridge",608.47,674.70,41.86,2.87,0.00
284,P-n50-k8,649,"2-opt, shift-1, swap-2-2",672.14,712.62,20.69,3.26,"2-opt, exchange, double-bridge",673.04,729.57,29.62,3.17,0.01
285,P-n51-k10,745,"2-opt, shift-1, swap-2-2",801.38,847.23,30.96,3.57,"2-opt, exchange, double-bridge",792.91,854.32,36.75,3.51,0.59
286,P-n55-k10,669,"2-opt, shift-1, swap-2-2",753.45,788.24,17.69,3.49,"2-opt, exchange, double-bridge",761.45,820.09,36.99,3.40,0.00
287,P-n55-k15,856,"2-opt, shift-1, swap-2-2",996.08,1064.51,31.73,4.52,"2-opt, exchange, double-bridge",1013.95,1060.53,24.92,4.68,0.63
288,P-n55-k7,524,"2-opt, shift-1, swap-2-2",605.34,656.42,25.94,3.07,"2-opt, exchange, double-bridge",632.20,684.35,25.37,2.97,0.00
289,P-n55-k8,576,"2-opt, shift-1, swap-2-2",631.71,691.65,35.64,3.04,"2-opt, exchange, double-bridge",658.66,723.59,35.17,2.93,0.00
290,P-n60-k10,706,"2-opt, shift-1, swap-2-2",809.83,890.47,39.55,3.65,"2-opt, exchange, double-bridge",831.56,892.70,38.33,3.62,0.91
291,P-n60-k15,905,"2-opt, shift-1, swap-2-2",1067.39,1102.10,29.58,4.52,"2-opt, exchange, double-bridge",1043.46,1093.89,27.31,4.57,0.49
292,P-n65-k10,792,"2-opt, shift-1, swap-2-2",894.47,945.15,33.98,3.67,"2-opt, exchange, double-bridge",901.71,980.07,48.95,3.63,0.00
293,P-n70-k10,834,"2-opt, shift-1, swap-2-2",934.99,984.20,28.96,3.91,"2-opt, exchange, double-bridge",926.74,1014.82,45.35,3.80,0.01
294,P-n76-k4,589,"2-opt, shift-1, swap-2-2",792.95,964.21,87.46,3.02,"2-opt, exchange, double-bridge",717.49,897.04,75.36,2.96,0.00
295,P-n76-k5,631,"2-opt, shift-1, swap-2-2",801.64,932.92,106.58,3.21,"2-opt, exchange, double-bridge",745.20,920.09,67.65,3.02,0.63
296,A-n32-k5,784,"2-opt, shift-1, swap-2-2",850.88,899.56,32.06,2.36,"2-opt, double-bridge",921.85,1085.83,129.48,2.60,0.00
297,A-n33-k5,661,"2-opt, shift-1, swap-2-2",680.41,744.42,33.26,2.38,"2-opt, double-bridge",858.56,934.47,48.62,2.50,0.00
298,A-n33-k6,742,"2-opt, shift-1, swap-2-2",774.77,833.36,38.57,2.52,"2-opt, double-bridge",840.44,999.55,68.43,2.43,0.00
299,A-n34-k5,778,"2-opt, shift-1, swap-2-2",806.18,870.42,37.59,2.40,"2-opt, double-bridge",972.02,1113.98,66.47,2.29,0.00
300,A-n36-k5,799,"2-opt, shift-1, swap-2-2",873.98,920.48,29.17,2.48,"2-opt, double-bridge",1004.70,1107.83,53.66,2.44,0.00
301,A-n37-k5,669,"2-opt, shift-1, swap-2-2",713.53,779.68,28.65,2.51,"2-opt, double-bridge",817.83,928.44,71.76,2.50,0.00
302,A-n37-k6,949,"2-opt, shift-1, swap-2-2",1020.38,1103.09,44.68,2.66,"2-opt, double-bridge",1083.57,1276.74,116.90,2.53,0.00
303,A-n38-k5,730,"2-opt, shift-1, swap-2-2",792.01,890.65,90.14,2.63,"2-opt, double-bridge",882.72,1052.26,132.42,2.45,0.00
304,A-n39-k5,822,"2-opt, shift-1, swap-2-2",887.79,989.95,59.89,2.50,"2-opt, double-bridge",1028.81,1232.62,132.15,2.37,0.00
305,A-n39-k6,831,"2-opt, shift-1, swap-2-2",867.61,954.89,37.58,2.56,"2-opt, double-bridge",1054.12,1158.73,58.14,2.44,0.00
306,A-n44-k6,937,"2-opt, shift-1, swap-2-2",1052.62,1165.93,68.59,2.69,"2-opt, double-bridge",1178.89,1379.78,125.66,2.50,0.00
307,A-n45-k6,944,"2-opt, shift-1, swap-2-2",1035.13,1104.69,39.66,2.91,"2-opt, double-bridge",1152.31,1331.38,117.42,2.62,0.00
308,A-n45-k7,1146,"2-opt, shift-1, swap-2-2",1223.09,1298.41,39.88,2.83,"2-opt, double-bridge",1396.35,1483.46,62.79,2.61,0.00
309,A-n46-k7,914,"2-opt, shift-1, swap-2-2",966.08,1061.18,49.34,2.87,"2-opt, double-bridge",1143.93,1258.45,66.13,2.64,0.00
310,A-n48-k7,1073,"2-opt, shift-1, swap-2-2",1178.59,1241.85,39.35,2.90,"2-opt, double-bridge",1324.18,1505.44,88.47,2.62,0.00
311,A-n53-k7,1010,"2-opt, shift-1, swap-2-2",1111.94,1241.96,80.35,3.08,"2-opt, double-bridge",1298.17,1550.87,153.65,2.77,0.00
312,A-n54-k7,1167,"2-opt, shift-1, swap-2-2",1279.81,1422.96,67.27,3.03,"2-opt, double-bridge",1485.01,1670.74,150.06,2.79,0.00
313,A-n55-k9,1073,"2-opt, shift-1, swap-2-2",1169.24,1280.67,69.56,3.42,"2-opt, double-bridge",1341.31,1503.70,124.94,3.03,0.00
314,A-n60-k9,1408,"2-opt, shift-1, swap-2-2",1489.29,1572.98,43.90,3.47,"2-opt, double-bridge",1677.57,1868.70,135.16,3.03,0.00
315,A-n61-k9,1035,"2-opt, shift-1, swap-2-2",1160.32,1237.57,43.19,3.59,"2-opt, double-bridge",1260.10,1468.52,77.37,3.20,0.00
316,A-n62-k8,1290,"2-opt, shift-1, swap-2-2",1471.03,1555.96,50.39,3.31,"2-opt, double-bridge",1684.02,1912.44,102.45,2.93,0.00
