,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
204,A-n37-k6,1010.6146179890244,949,2.64,"swap-2-1, reinsertion, swap-2-2"
205,A-n37-k6,1060.9930240855745,949,2.96,"swap-2-1, reinsertion, swap-2-2"
206,A-n37-k6,1054.3128714737518,949,3.2,"swap-2-1, reinsertion, swap-2-2"
207,A-n37-k6,1067.451593165629,949,2.9,"swap-2-1, reinsertion, swap-2-2"
208,A-n37-k6,1058.2783235094835,949,2.68,"swap-2-1, reinsertion, swap-2-2"
209,A-n37-k6,1140.379678703538,949,2.98,"swap-2-1, reinsertion, swap-2-2"
210,A-n38-k5,837.3110580373132,730,2.8,"swap-2-1, reinsertion, swap-2-2"
211,A-n38-k5,818.06836697602,730,2.92,"swap-2-1, reinsertion, swap-2-2"
212,A-n38-k5,932.0532361604462,730,2.8,"swap-2-1, reinsertion, swap-2-2"
213,A-n38-k5,889.9259391482952,730,2.84,"swap-2-1, reinsertion, swap-2-2"
214,A-n38-k5,831.4960148229284,730,2.77,"swap-2-1, reinsertion, swap-2-2"
215,A-n38-k5,939.0173738015017,730,3.13,"swap-2-1, reinsertion, swap-2-2"
216,A-n38-k5,877.1815712121855,730,2.79,"swap-2-1, reinsertion, swap-2-2"
217,A-n38-k5,873.4706150212562,730,2.5,"swap-2-1, reinsertion, swap-2-2"
218,A-n38-k5,882.752448516809,730,3.06,"swap-2-1, reinsertion, swap-2-2"
219,A-n38-k5,920.8685437524346,730,2.53,"swap-2-1, reinsertion, swap-2-2"
220,A-n38-k5,828.5116579747154,730,3.06,"swap-2-1, reinsertion, swap-2-2"
221,A-n38-k5,780.5694779206611,730,3.09,"swap-2-1, reinsertion, swap-2-2"
222,A-n38-k5,933.6626391813412,730,2.75,"swap-2-1, reinsertion, swap-2-2"
223,A-n38-k5,870.3016576065137,730,2.78,"swap-2-1, reinsertion, swap-2-2"
224,A-n38-k5,847.338092967467,730,3.03,"swap-2-1, reinsertion, swap-2-2"
225,A-n38-k5,861.5458959654765,730,2.69,"swap-2-1, reinsertion, swap-2-2"
226,A-n38-k5,877.0865417194774,730,2.78,"swap-2-1, reinsertion, swap-2-2"
227,A-n38-k5,840.8395403802189,730,2.97,"swap-2-1, reinsertion, swap-2-2"
228,A-n38-k5,830.3649090162198,730,2.88,"swap-2-1, reinsertion, swap-2-2"
229,A-n38-k5,822.9868352433924,730,2.81,"swap-2-1, reinsertion, swap-2-2"
230,A-n38-k5,830.9708363169672,730,3.5,"swap-2-1, reinsertion, swap-2-2"
231,A-n38-k5,859.8407712882196,730,2.82,"swap-2-1, reinsertion, swap-2-2"
232,A-n38-k5,843.9259369760555,730,2.86,"swap-2-1, reinsertion, swap-2-2"
233,A-n38-k5,883.394267517958,730,2.7,"swap-2-1, reinsertion, swap-2-2"
234,A-n38-k5,876.3114807224592,730,3.02,"swap-2-1, reinsertion, swap-2-2"
235,A-n38-k5,869.9319375269473,730,2.76,"swap-2-1, reinsertion, swap-2-2"
236,A-n38-k5,946.4989614740682,730,2.7,"swap-2-1, reinsertion, swap-2-2"
237,A-n38-k5,949.8876790755174,730,2.73,"swap-2-1, reinsertion, swap-2-2"
238,A-n38-k5,843.4576661309295,730,2.85,"swap-2-1, reinsertion, swap-2-2"
